,Mean Scale Score,County Name,School Code,District Code,Zip Code,District Name,Total_Students,Per_Student_Spending,Median,Mean,Pop,YearsTeaching,Enrolled,Utilized,Percent_Eligible,Percent_Utilized,Sanctuary
2234,2443.0,San Bernardino,6067086,67876,92407,San Bernardino City Unified,46753.95,13107.87,56805.0,65035.00,56689.0,14.0557029178,521,409,0.79,0.785028790787,1.0
2235,2466.83333333,San Bernardino,6068720,67876,92407,San Bernardino City Unified,46753.95,13107.87,56805.0,65035.00,56689.0,14.0557029178,822,750,0.91,0.912408759124,1.0
2236,2474.425,San Bernardino,6110480,67876,92407,San Bernardino City Unified,46753.95,13107.87,56805.0,65035.00,56689.0,14.0557029178,602,408,0.68,0.677740863787,1.0
2237,2469.075,San Bernardino,6112767,67876,92407,San Bernardino City Unified,46753.95,13107.87,56805.0,65035.00,56689.0,14.0557029178,603,376,0.62,0.623548922056,1.0
2238,2435.45,San Bernardino,109496,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,733,682,0.93,0.930422919509,1.0
2239,2522.0,San Bernardino,116178,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,718,638,0.89,0.888579387187,1.0
2240,2523.15,San Bernardino,3634680,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,1237,1131,0.91,0.914308811641,1.0
2241,2552.05,San Bernardino,3636081,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,1977,1703,0.86,0.861406170966,1.0
2242,2409.675,San Bernardino,6036776,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,499,451,0.9,0.90380761523,1.0
2243,2419.7875,San Bernardino,6036792,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,535,518,0.97,0.968224299065,1.0
2244,2406.125,San Bernardino,6036867,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,577,547,0.95,0.948006932409,1.0
2245,2426.5,San Bernardino,6036883,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,349,334,0.96,0.957020057307,1.0
2246,2401.5,San Bernardino,6036917,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,657,640,0.97,0.974124809741,1.0
2247,2432.4,San Bernardino,6037071,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,541,478,0.88,0.883548983364,1.0
2248,2408.33333333,San Bernardino,6037170,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,483,442,0.92,0.915113871636,1.0
2249,2426.66666667,San Bernardino,6059489,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,558,529,0.95,0.948028673835,1.0
2250,2492.88333333,San Bernardino,6059505,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,875,802,0.92,0.916571428571,1.0
2251,2376.15,San Bernardino,6068191,67876,92404,San Bernardino City Unified,46753.95,13107.87,40009.0,48667.00,58271.0,14.0557029178,513,479,0.93,0.933723196881,1.0
2252,2434.5625,San Bernardino,110783,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,430,410,0.95,0.953488372093,1.0
2253,2425.875,San Bernardino,116160,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,735,689,0.94,0.937414965986,1.0
2254,2537.4,San Bernardino,125450,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,1819,1697,0.93,0.932930181418,1.0
2255,2692.45,San Bernardino,3631090,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,274,228,0.83,0.832116788321,1.0
2256,2426.65,San Bernardino,3632809,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,434,399,0.92,0.91935483871,1.0
2257,2431.65,San Bernardino,6036800,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,557,532,0.96,0.955116696589,1.0
2258,2431.175,San Bernardino,6036974,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,660,622,0.94,0.942424242424,1.0
2259,2413.275,San Bernardino,6037014,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,516,490,0.95,0.949612403101,1.0
2260,2441.05,San Bernardino,6037147,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,452,407,0.9,0.900442477876,1.0
2261,2414.0,San Bernardino,6037162,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,536,515,0.96,0.960820895522,1.0
2262,2600.4,San Bernardino,6059513,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,613,496,0.81,0.809135399674,1.0
2263,2510.875,San Bernardino,6061915,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,841,799,0.95,0.950059453032,1.0
2264,2435.1875,San Bernardino,6109714,67876,92410,San Bernardino City Unified,46753.95,13107.87,30544.0,36299.00,47466.0,14.0557029178,477,455,0.95,0.953878406709,1.0
2265,2469.45,San Bernardino,127324,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,423,400,0.95,0.945626477541,1.0
2266,2406.6125,San Bernardino,127332,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,580,558,0.96,0.962068965517,1.0
2267,2541.8,San Bernardino,3631082,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,2663,2462,0.92,0.924521216673,1.0
2268,2449.2625,San Bernardino,6036750,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,582,514,0.88,0.883161512027,1.0
2269,2419.1625,San Bernardino,6037022,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,551,530,0.96,0.961887477314,1.0
2270,2446.6,San Bernardino,6037030,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,335,325,0.97,0.970149253731,1.0
2271,2423.3625,San Bernardino,6037105,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,434,403,0.93,0.928571428571,1.0
2272,2411.05,San Bernardino,6037113,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,683,630,0.92,0.922401171303,1.0
2273,2488.4,San Bernardino,6061923,67876,92411,San Bernardino City Unified,46753.95,13107.87,34249.0,41541.00,26214.0,14.0557029178,649,626,0.96,0.964560862866,1.0
2274,2412.35833333,Tulare,6053854,71811,93257,Alta Vista Elementary,536.35,11343.86,37914.0,47043.00,64774.0,15.0,558,408,0.73,0.731182795699,0.0
